"Unique ID";"Date Taken (America/New_York)";"Time Taken (America/New_York)";"Time Spent";"Q1 - Which Title Best Fits your Current Role?";"Q2 - Did you switch careers into Data?";"Q3 - Current Yearly Salary (in USD)";"Q4 - What Industry do you work in?";"Q5 - Favorite Programming Language";"Q6 - Happiness with your Current Position Salary";"Q6 - Happiness with Current Position Work/Life Balance";"Q6 - Happiness with Current Position Coworkers";"Q6 - Happiness with Current Position Management";"Q6 - Happiness with Current Position Upward Mobility";"Q6 - Happiness with Current Position Learning New Things";"Q7 - How difficult was it for you to break into Data?";"Q8 - Most important thing in a new job today";"Q9 - Male/Female?";"Q10 - Current Age";"Q11 - Which Country do you live in?";"Q12 - Highest Level of Education";"Q13 - Ethnicity"
"62a9e206f3072dd8926bce70";"2022-06-15";"09:43:00";"00:02:07";"Data Analyst";"No";"0-40k";"Tech";"Python";3;8;8;5;7;9;"Easy";"Better Salary";"Male";26;"Other";"Bachelors";"Asian or Asian American"
"62a9f0172e54c9003e5cdc25";"2022-06-15";"10:43:00";"00:01:06";"Data Analyst";"Yes";"66k-85k";"Tech";"Python";5;9;7;7;8;9;"Neither easy nor difficult";"Better Salary";"Female";26;"Canada";"Bachelors";"Asian or Asian American"
"62a9f8a4cf2555431739d694";"2022-06-15";"11:20:00";"00:01:23";"Data Engineer";"No";"66k-85k";"Education";"Python";10;10;10;9;9;10;"Difficult";"Remote Work";"Male";25;"Other";"Bachelors";"Other"
"62aa121dcec54911e9d446cc";"2022-06-15";"13:08:00";"00:03:23";"Data Scientist";"Yes";"125k-150k";"Tech";"Python";5;3;7;4;5;3;"Easy";"Other";"Male";34;"United States";"Bachelors";"Black or African American"
"62aa1734f3072dd8926c4168";"2022-06-15";"13:30:00";"00:03:51";"Business Intelligence";"Yes";"41k-65k";"Finance";"Other";7;10;10;10;4;5;"Neither easy nor difficult";"Good Work/Life Balance";"Female";32;"Other";"Bachelors";"Hispanic or Latino"
"62aa21e218134ddc75d8be11";"2022-06-15";"14:16:00";"00:01:15";"Student/Looking/None";"No";"0-40k";"Construction";"R";2;2;2;2;2;2;"Difficult";"Better Salary";"Male";24;"United States";"Associates";"Black or African American"
"62aa29852e54c9003e5d50b5";"2022-06-15";"14:48:00";"00:06:20";"Data Engineer";"Yes";"0-40k";"Tech";"Python";7;3;3;2;5;9;"Difficult";"Better Salary";"Male";26;"Other";"Bachelors";"Hispanic or Latino"
"62aa2f44bc6861bf3180fd06";"2022-06-15";"15:13:00";"00:02:00";"Data Analyst";"Yes";"41k-65k";"Telecommunication";"SQL";4;7;5;6;4;6;"Difficult";"Better Salary";"Female";32;"Other";"Masters";"Black or African American"
"62aa3454bae91e4b8b8d3249";"2022-06-15";"15:34:00";"00:02:24";"Data Scientist";"No";"41k-65k";"Tech";"R";5;1;7;1;1;2;"Neither easy nor difficult";"Good Work/Life Balance";"Male";40;"Other";"Masters";"White or Caucasian"
"62aa34e8f3072dd8926c7d56";"2022-06-15";"15:37:00";"00:01:49";"Data Analyst";"No";"0-40k";"Other";"Python";0;7;1;6;0;0;"Easy";"Better Salary";"Male";27;"United States";"Bachelors";"Black or African American"
"62aa356ff8d5efcc22020832";"2022-06-15";"15:39:00";"00:01:03";"Data Analyst";"Yes";"66k-85k";"Tech";"R";4;3;6;7;4;7;"Easy";"Better Salary";"Male";28;"United States";"Masters";"Black or African American"
"62aa3e6824a26260274264da";"2022-06-15";"16:17:00";"00:02:13";"Data Analyst";"Yes";"0-40k";"Other";"Python";1;9;5;5;1;1;"Difficult";"Better Salary";"Male";30;"Other";"Bachelors";"Other"
"62aa4790f8d5efcc2202266e";"2022-06-15";"16:56:00";"00:01:10";"Data Analyst";"Yes";"0-40k";"Other";"Python";0;6;5;5;5;6;"Difficult";"Remote Work";"Male";37;"United States";"Bachelors";"White or Caucasian"
"62aa5761bc6861bf318141fc";"2022-06-15";"18:04:00";"00:02:35";"Other";"No";"41k-65k";"Tech";"JavaScript";7;7;5;5;0;0;"Difficult";"Good Culture";"Male";32;"Other";"Bachelors";"Asian or Asian American"
"62aa5c11f408bae018f7dec0";"2022-06-15";"18:24:00";"00:02:20";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";9;7;10;10;5;8;"Neither easy nor difficult";"Better Salary";"Male";24;"Other";"Bachelors";"Other"
"62aa956ef8d5efcc22028e3d";"2022-06-15";"22:29:00";"00:02:50";"Data Analyst";"Yes";"0-40k";"Tech";"Python";6;7;7;7;5;6;"Neither easy nor difficult";"Better Salary";"Male";39;"Other";"Associates";"White or Caucasian"
"62aa95970a77c1a77f709268";"2022-06-15";"22:29:00";"00:06:15";"Data Analyst";"Yes";"125k-150k";"Finance";"Python";6;8;7;4;4;2;"Easy";"Other";"Male";34;"Other";"Bachelors";"Asian or Asian American"
"62aa98bfcf255543173adbdc";"2022-06-15";"22:43:00";"00:01:38";"Data Analyst";"No";"41k-65k";"Other";"Python";5;6;10;7;3;3;"Neither easy nor difficult";"Remote Work";"Male";27;"United States";"Bachelors";"Black or African American"
"62aaa387f8d5efcc22029fcb";"2022-06-15";"23:29:00";"00:01:17";"Data Analyst";"Yes";"66k-85k";"Healthcare";"SQL";7;7;4;7;7;7;"Difficult";"Better Salary";"Male";54;"United States";"High School";"White or Caucasian"
"62aacd922e54c9003e5e33c2";"2022-06-16";"02:28:00";"00:01:22";"Student/Looking/None";"Yes";"0-40k";"Finance";"SQL";3;3;3;3;3;3;"Neither easy nor difficult";"Good Work/Life Balance";"Male";25;"India";"Masters";"Asian or Asian American"
"62aaeecd0f8c8599d5ba6923";"2022-06-16";"04:50:00";"00:01:42";"Student/Looking/None";"No";"0-40k";"Tech";"Python";7;7;2;2;7;9;"Easy";"Good Work/Life Balance";"Male";33;"India";"Bachelors";"Asian or Asian American"
"62aaf8397dc029e2d6773cde";"2022-06-16";"05:30:00";"00:01:17";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";4;8;8;8;10;10;"Very Easy";"Remote Work";"Male";30;"United Kingdom";"Masters";"White or Caucasian"
"62aaff342e54c9003e5e79b8";"2022-06-16";"06:00:00";"00:12:16";"Student/Looking/None";"Yes";"0-40k";"Tech";"Python";0;4;2;0;1;3;"Neither easy nor difficult";"Better Salary";"Male";31;"Other";"High School";"Black or African American"
"62ab0bdc575fa3a5ae9413e5";"2022-06-16";"06:54:00";"00:02:11";"Student/Looking/None";"Yes";"0-40k";"Other";"Python";5;6;5;6;2;1;"Difficult";"Remote Work";"Male";22;"Other";"Masters";"Other"
"62ab1cb0cec54911e9d5d187";"2022-06-16";"08:06:00";"00:01:29";"Data Analyst";"Yes";"66k-85k";"Tech";"R";8;10;10;10;8;9;"Neither easy nor difficult";"Remote Work";"Female";38;"United States";"Bachelors";"Black or African American"
"62ab3e62bae91e4b8b8ebe14";"2022-06-16";"10:29:00";"00:02:41";"Data Analyst";"No";"0-40k";"Other";"Python";6;9;7;7;5;8;"Neither easy nor difficult";"Good Work/Life Balance";"Male";22;"Other";"Bachelors";"Other"
"62ab6ab318134ddc75dabb09";"2022-06-16";"13:38:00";"00:01:20";"Data Scientist";"Yes";"0-40k";"Real Estate";"Python";2;3;4;5;3;6;"Very Easy";"Better Salary";"Male";33;"India";"Bachelors";"Asian or Asian American"
"62ab83a7d8c00e9f54263d2e";"2022-06-16";"15:25:00";"00:01:11";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";3;6;6;6;5;5;"Neither easy nor difficult";"Better Salary";"Male";27;"Canada";"Bachelors";"White or Caucasian"
"62ab8bf65d257a28a319e9cb";"2022-06-16";"16:00:00";"00:02:14";"Data Analyst";"No";"0-40k";"Tech";"R";0;6;3;0;0;10;"Neither easy nor difficult";"Remote Work";"Male";19;"Other";"Bachelors";"White or Caucasian"
"62abec6cf3072dd8926f2ad0";"2022-06-16";"22:52:00";"00:01:24";"Other";"No";"0-40k";"Other";"Python";1;6;2;5;1;0;"Neither easy nor difficult";"Better Salary";"Male";24;"India";"Bachelors";"Indian"
"62abee280f8c8599d5bc246d";"2022-06-16";"22:59:00";"00:03:50";"Other";"No";"150k-225k";"Finance";"none";8;10;9;10;8;10;"Very Easy";"Good Culture";"Female";58;"United States";"Masters";"White or Caucasian"
"62acc1f0cf255543173e59f7";"2022-06-17";"14:03:00";"00:01:38";"Data Analyst";"No";"0-40k";"Tech";"Python";2;2;5;6;6;3;"Neither easy nor difficult";"Good Work/Life Balance";"Male";22;"Other";"Bachelors";"Black or African American"
"62ace61d575fa3a5ae972d57";"2022-06-17";"16:37:00";"00:01:26";"Data Analyst";"No";"86k-105k";"Tech";"Python";4;4;4;4;3;4;"Neither easy nor difficult";"Better Salary";"Male";26;"Other";"Masters";"Asian or Asian American"
"62acf0890f8c8599d5bdce87";"2022-06-17";"17:22:00";"00:02:06";"Manager";"No";"41k-65k";"Tech";"Other";4;5;4;5;5;3;"Easy";"Good Culture";"Female";31;"United Kingdom";"Bachelors";"White or Caucasian"
"62ad591424a2626027471080";"2022-06-18";"00:48:00";"00:01:32";"Data Analyst";"No";"41k-65k";"Agriculture";"Python";2;2;4;5;1;1;"Neither easy nor difficult";"Better Salary";"Male";23;"United States";"High School";"Hispanic or Latino"
"62ade22318134ddc75de385f";"2022-06-18";"10:33:00";"00:01:20";"Data Analyst";"No";"86k-105k";"Healthcare";"Python";7;10;10;10;7;8;"Neither easy nor difficult";"Remote Work";"Female";31;"United States";"Masters";"Asian or Asian American"
"62adf26f18134ddc75de4bb4";"2022-06-18";"11:42:00";"00:01:47";"Student/Looking/None";"No";"66k-85k";"Construction";"Other";5;5;7;7;9;10;"Difficult";"Better Salary";"Female";24;"United States";"Bachelors";"Asian or Asian American"
"62ae680024a2626027483ebc";"2022-06-18";"20:04:00";"00:02:05";"Data Analyst";"Yes";"41k-65k";"Finance";"Python";8;10;10;10;10;10;"Neither easy nor difficult";"Better Salary";"Male";29;"Other";"Bachelors";"Hispanic or Latino"
"62aee103f8f756164595adb8";"2022-06-19";"04:40:00";"00:01:20";"Student/Looking/None";"Yes";"0-40k";"Education";"Python";7;8;9;8;9;10;"Difficult";"Good Work/Life Balance";"Male";26;"Other";"Bachelors";"Asian or Asian American"
"62af07be7dc029e2d67cc3c8";"2022-06-19";"07:25:00";"00:01:52";"Student/Looking/None";"Yes";"0-40k";"Other";"Python";3;9;9;9;9;9;"Neither easy nor difficult";"Better Salary";"Male";20;"India";"High School";"Asian or Asian American"
"62af10295d257a28a31e6ff8";"2022-06-19";"08:01:00";"00:01:24";"Data Analyst";"Yes";"0-40k";"Education";"Python";0;2;3;2;4;2;"Neither easy nor difficult";"Better Salary";"Male";23;"India";"Bachelors";"Asian or Asian American"
"62af387018134ddc75df894e";"2022-06-19";"10:53:00";"00:01:47";"Data Analyst";"No";"106k-125k";"Tech";"Python";8;8;9;8;7;7;"Neither easy nor difficult";"Good Work/Life Balance";"Male";33;"United States";"Masters";"White or Caucasian"
"62af49025d257a28a31eb2f1";"2022-06-19";"12:04:00";"00:01:40";"Student/Looking/None";"Yes";"0-40k";"Tech";"Python";2;3;3;5;5;9;"Easy";"Remote Work";"Male";26;"Other";"Bachelors";"Black or African American"
"62af53ce0f8c8599d5c04934";"2022-06-19";"12:50:00";"00:03:57";"Data Analyst";"Yes";"0-40k";"Other";"R";3;9;8;8;6;6;"Difficult";"Better Salary";"Male";27;"India";"Bachelors";"Asian or Asian American"
"62af6371f8d5efcc2208e923";"2022-06-19";"13:57:00";"00:02:21";"Student/Looking/None";"No";"0-40k";"Agriculture";"SQL";0;8;8;8;8;8;"Neither easy nor difficult";"Better Salary";"Male";22;"Other";"Bachelors";"Asian or Asian American"
"62af9ed7f3072dd892739279";"2022-06-19";"18:10:00";"00:02:06";"Data Analyst";"Yes";"0-40k";"Tech";"Python";3;9;9;6;9;4;"Easy";"Better Salary";"Male";23;"Other";"Masters";"White or Caucasian"
"62b152960f8c8599d5c31550";"2022-06-21";"01:09:00";"00:01:54";"Data Analyst";"Yes";"0-40k";"Other";"Python";3;6;7;5;4;4;"Neither easy nor difficult";"Better Salary";"Male";28;"Other";"Bachelors";"Hispanic or Latino"
"62b16a5c5d257a28a321a74c";"2022-06-21";"02:51:00";"00:02:28";"Data Analyst";"No";"41k-65k";"Finance";"SQL";7;5;4;6;4;5;"Easy";"Good Work/Life Balance";"Female";39;"Other";"Masters";"White or Caucasian"
"62b21d40bae91e4b8b985154";"2022-06-21";"15:34:00";"00:03:25";"Business Intelligence";"No";"106k-125k";"Other";"Python";3;2;5;3;3;4;"Neither easy nor difficult";"Better Salary";"Male";37;"United States";"Masters";"White or Caucasian"
"62b27004bc6861bf318c9038";"2022-06-21";"21:27:00";"00:01:33";"Database Developer";"Yes";"41k-65k";"Education";"SQL";4;7;7;7;7;7;"Difficult";"Better Salary";"Female";29;"United States";"Masters";"White or Caucasian"
"62b2ea87f8d5efcc220e3e21";"2022-06-22";"06:10:00";"00:01:24";"Data Analyst";"Yes";"106k-125k";"Finance";"Python";5;6;6;5;4;3;"Easy";"Good Work/Life Balance";"Male";42;"United States";"Masters";"White or Caucasian"
"62b35284cec54911e9e1818c";"2022-06-22";"13:33:00";"00:01:11";"Student/Looking/None";"No";"0-40k";"Tech";"R";0;0;0;0;0;0;"Neither easy nor difficult";"Good Culture";"Female";25;"Canada";"Bachelors";"Asian or Asian American"
"62b4404df31287f32e14d1c1";"2022-06-23";"06:28:00";"00:01:20";"Database Developer";"Yes";"0-40k";"Telecommunication";"Python";5;5;5;5;4;5;"Easy";"Better Salary";"Male";66;"Other";"High School";"Black or African American"
"62b525563f28f20328aeee5c";"2022-06-23";"22:45:00";"00:00:50";"Data Analyst";"Yes";"125k-150k";"Other";"R";8;5;6;6;5;7;"Easy";"Better Salary";"Male";26;"United States";"Bachelors";"White or Caucasian"
"62b5a3e29bc428d5345f6e89";"2022-06-24";"07:45:00";"00:03:12";"Other";"No";"0-40k";"Other";"R";4;6;7;7;4;6;"Difficult";"Better Salary";"Male";21;"United States";"Bachelors";"White or Caucasian"
"62b71083f31287f32e189026";"2022-06-25";"09:41:00";"00:04:43";"Student/Looking/None";"Yes";"0-40k";"Tech";"Python";1;2;1;2;1;2;"Difficult";"Better Salary";"Male";26;"Other";"Bachelors";"Asian or Asian American"
"62b795033b026e423f287ecd";"2022-06-25";"19:06:00";"00:02:17";"Data Engineer";"No";"0-40k";"Tech";"Python";6;6;6;6;4;3;"Easy";"Other";"Male";24;"Other";"Bachelors";"Hispanic or Latino"
"62b89039377223ff07b80fb5";"2022-06-26";"12:58:00";"00:01:19";"Data Analyst";"No";"41k-65k";"Other";"Python";8;7;6;7;6;8;"Easy";"Remote Work";"Male";22;"United States";"Bachelors";"Asian or Asian American"
